StudentID,Student,Class,Section,Subject,Marks,Attendance,Month
100032,Navya Nair,IT,A,English,47,97,Jan
100032,Navya Nair,IT,A,Math,55,92,Feb
100032,Navya Nair,IT,A,Physics,60,89,Feb
100032,Navya Nair,IT,A,Chemistry,62,85,Feb
100032,Navya Nair,IT,A,Programming,54,92,Feb
100032,Navya Nair,IT,A,English,65,97,Feb
100032,Navya Nair,IT,A,Math,80,97,Mar
100032,Navya Nair,IT,A,Physics,71,91,Mar
100032,Navya Nair,IT,A,Chemistry,79,89,Mar
100032,Navya Nair,IT,A,Programming,74,83,Mar
100032,Navya Nair,IT,A,English,77,96,Mar
100033,Pooja Mishra,CIVIL,B,Math,43,82,Jan
100033,Pooja Mishra,CIVIL,B,Physics,36,87,Jan
100033,Pooja Mishra,CIVIL,B,Chemistry,45,82,Jan
100033,Pooja Mishra,CIVIL,B,Programming,41,87,Jan
100033,Pooja Mishra,CIVIL,B,English,57,86,Jan
100033,Pooja Mishra,CIVIL,B,Math,32,82,Feb
100033,Pooja Mishra,CIVIL,B,Physics,57,87,Feb
100033,Pooja Mishra,CIVIL,B,Chemistry,35,87,Feb
100033,Pooja Mishra,CIVIL,B,Programming,40,91,Feb
100033,Pooja Mishra,CIVIL,B,English,40,87,Feb
100033,Pooja Mishra,CIVIL,B,Math,36,83,Mar
100033,Pooja Mishra,CIVIL,B,Physics,47,81,Mar
100033,Pooja Mishra,CIVIL,B,Chemistry,31,83,Mar
100033,Pooja Mishra,CIVIL,B,Programming,61,78,Mar
100033,Pooja Mishra,CIVIL,B,English,41,85,Mar
100034,Ishaan Naidu,ECE,A,Math,44,91,Jan
100034,Ishaan Naidu,ECE,A,Physics,53,91,Jan
100034,Ishaan Naidu,ECE,A,Chemistry,49,89,Jan
100034,Ishaan Naidu,ECE,A,Programming,54,82,Jan
100034,Ishaan Naidu,ECE,A,English,55,88,Jan
100034,Ishaan Naidu,ECE,A,Math,57,82,Feb
100034,Ishaan Naidu,ECE,A,Physics,62,88,Feb
100034,Ishaan Naidu,ECE,A,Chemistry,57,92,Feb
100034,Ishaan Naidu,ECE,A,Programming,50,90,Feb
100034,Ishaan Naidu,ECE,A,English,52,86,Feb
100034,Ishaan Naidu,ECE,A,Math,65,91,Mar
100034,Ishaan Naidu,ECE,A,Physics,79,91,Mar
100034,Ishaan Naidu,ECE,A,Chemistry,63,83,Mar
100034,Ishaan Naidu,ECE,A,Programming,60,95,Mar
100034,Ishaan Naidu,ECE,A,English,75,89,Mar
100035,Anika Das,CSE,C,Math,55,93,Jan
100035,Anika Das,CSE,C,Physics,73,94,Jan
100035,Anika Das,CSE,C,Chemistry,78,96,Jan
100035,Anika Das,CSE,C,Programming,72,90,Jan
100035,Anika Das,CSE,C,English,76,94,Jan
100035,Anika Das,CSE,C,Math,67,83,Feb
100035,Anika Das,CSE,C,Physics,76,83,Feb
100035,Anika Das,CSE,C,Chemistry,74,84,Feb
100035,Anika Das,CSE,C,Programming,72,95,Feb
100035,Anika Das,CSE,C,English,60,91,Feb
100035,Anika Das,CSE,C,Math,68,83,Mar
100035,Anika Das,CSE,C,Physics,58,85,Mar
100035,Anika Das,CSE,C,Chemistry,60,92,Mar
100035,Anika Das,CSE,C,Programming,72,85,Mar
100035,Anika Das,CSE,C,English,72,97,Mar
100036,Myra Mukherjee,EEE,A,Math,93,84,Jan
100036,Myra Mukherjee,EEE,A,Physics,81,81,Jan
100036,Myra Mukherjee,EEE,A,Chemistry,87,83,Jan
100036,Myra Mukherjee,EEE,A,Programming,96,84,Jan
100036,Myra Mukherjee,EEE,A,English,89,82,Jan
100036,Myra Mukherjee,EEE,A,Math,76,84,Feb
100036,Myra Mukherjee,EEE,A,Physics,81,83,Feb
100036,Myra Mukherjee,EEE,A,Chemistry,76,78,Feb
100036,Myra Mukherjee,EEE,A,Programming,76,82,Feb
100036,Myra Mukherjee,EEE,A,English,79,83,Feb
100036,Myra Mukherjee,EEE,A,Math,67,78,Mar
100036,Myra Mukherjee,EEE,A,Physics,73,84,Mar
100036,Myra Mukherjee,EEE,A,Chemistry,58,77,Mar
100036,Myra Mukherjee,EEE,A,Programming,74,86,Mar
100036,Myra Mukherjee,EEE,A,English,64,84,Mar
100037,Saanvi Mishra,MECH,B,Math,52,95,Jan
100037,Saanvi Mishra,MECH,B,Physics,50,99,Jan
100037,Saanvi Mishra,MECH,B,Chemistry,47,97,Jan
100037,Saanvi Mishra,MECH,B,Programming,64,100,Jan
100037,Saanvi Mishra,MECH,B,English,43,94,Jan
100037,Saanvi Mishra,MECH,B,Math,31,100,Feb
100037,Saanvi Mishra,MECH,B,Physics,51,100,Feb
100037,Saanvi Mishra,MECH,B,Chemistry,49,96,Feb
100037,Saanvi Mishra,MECH,B,Programming,30,100,Feb
100037,Saanvi Mishra,MECH,B,English,49,100,Feb
100037,Saanvi Mishra,MECH,B,Math,47,100,Mar
100037,Saanvi Mishra,MECH,B,Physics,57,98,Mar
100037,Saanvi Mishra,MECH,B,Chemistry,41,94,Mar
100037,Saanvi Mishra,MECH,B,Programming,44,100,Mar
100037,Saanvi Mishra,MECH,B,English,55,92,Mar
100038,Riya Chopra,ECE,A,Math,94,100,Jan
100038,Riya Chopra,ECE,A,Physics,95,96,Jan
100038,Riya Chopra,ECE,A,Chemistry,95,100,Jan
100038,Riya Chopra,ECE,A,Programming,100,99,Jan
100038,Riya Chopra,ECE,A,English,89,100,Jan
100038,Riya Chopra,ECE,A,Math,93,94,Feb
100038,Riya Chopra,ECE,A,Physics,92,100,Feb
100038,Riya Chopra,ECE,A,Chemistry,90,91,Feb
100038,Riya Chopra,ECE,A,Programming,100,99,Feb
100038,Riya Chopra,ECE,A,English,83,98,Feb
100038,Riya Chopra,ECE,A,Math,90,100,Mar
100038,Riya Chopra,ECE,A,Physics,92,100,Mar
100038,Riya Chopra,ECE,A,Chemistry,98,100,Mar
100038,Riya Chopra,ECE,A,Programming,94,100,Mar
100038,Riya Chopra,ECE,A,English,84,97,Mar
100039,Diya Naidu,MECH,D,Math,49,60,Jan
100039,Diya Naidu,MECH,D,Physics,39,59,Jan
100039,Diya Naidu,MECH,D,Chemistry,44,56,Jan
100039,Diya Naidu,MECH,D,Programming,39,54,Jan
100039,Diya Naidu,MECH,D,English,42,57,Jan
100039,Diya Naidu,MECH,D,Math,49,54,Feb
100039,Diya Naidu,MECH,D,Physics,59,56,Feb
100039,Diya Naidu,MECH,D,Chemistry,30,64,Feb
100039,Diya Naidu,MECH,D,Programming,45,61,Feb
100039,Diya Naidu,MECH,D,English,38,65,Feb
100039,Diya Naidu,MECH,D,Math,49,54,Mar
100039,Diya Naidu,MECH,D,Physics,37,66,Mar
100039,Diya Naidu,MECH,D,Chemistry,41,53,Mar
100039,Diya Naidu,MECH,D,Programming,45,64,Mar
100039,Diya Naidu,MECH,D,English,53,67,Mar
100040,Manas Naidu,CIVIL,A,Math,95,63,Jan
100040,Manas Naidu,CIVIL,A,Physics,47,98,Jan
100040,Manas Naidu,CIVIL,A,Chemistry,49,88,Jan
100040,Manas Naidu,CIVIL,A,Programming,86,70,Jan
100040,Manas Naidu,CIVIL,A,English,84,57,Jan
100040,Manas Naidu,CIVIL,A,Math,44,96,Feb
100040,Manas Naidu,CIVIL,A,Physics,43,97,Feb
100040,Manas Naidu,CIVIL,A,Chemistry,92,58,Feb
100040,Manas Naidu,CIVIL,A,Programming,39,91,Feb
100040,Manas Naidu,CIVIL,A,English,87,56,Feb
100040,Manas Naidu,CIVIL,A,Math,46,93,Mar
100040,Manas Naidu,CIVIL,A,Physics,50,90,Mar
100040,Manas Naidu,CIVIL,A,Chemistry,96,62,Mar
100040,Manas Naidu,CIVIL,A,Programming,55,90,Mar
100040,Manas Naidu,CIVIL,A,English,100,71,Mar
100041,Diya Kapoor,CIVIL,D,Math,48,73,Jan
100041,Diya Kapoor,CIVIL,D,Physics,49,71,Jan
100041,Diya Kapoor,CIVIL,D,Chemistry,51,76,Jan
100041,Diya Kapoor,CIVIL,D,Programming,50,73,Jan
100041,Diya Kapoor,CIVIL,D,English,52,71,Jan
100041,Diya Kapoor,CIVIL,D,Math,56,64,Feb
100041,Diya Kapoor,CIVIL,D,Physics,60,71,Feb
100041,Diya Kapoor,CIVIL,D,Chemistry,62,63,Feb
100041,Diya Kapoor,CIVIL,D,Programming,60,75,Feb
100041,Diya Kapoor,CIVIL,D,English,56,70,Feb
100041,Diya Kapoor,CIVIL,D,Math,69,62,Mar
100041,Diya Kapoor,CIVIL,D,Physics,59,63,Mar
100041,Diya Kapoor,CIVIL,D,Chemistry,70,68,Mar
100041,Diya Kapoor,CIVIL,D,Programming,64,76,Mar
100041,Diya Kapoor,CIVIL,D,English,71,63,Mar
100042,Harsha Pandey,CIVIL,A,Math,100,84,Jan
100042,Harsha Pandey,CIVIL,A,Physics,97,84,Jan
100042,Harsha Pandey,CIVIL,A,Chemistry,87,94,Jan
100042,Harsha Pandey,CIVIL,A,Programming,83,92,Jan
100042,Harsha Pandey,CIVIL,A,English,86,93,Jan
100042,Harsha Pandey,CIVIL,A,Math,90,87,Feb
100042,Harsha Pandey,CIVIL,A,Physics,89,90,Feb
100042,Harsha Pandey,CIVIL,A,Chemistry,95,92,Feb
100042,Harsha Pandey,CIVIL,A,Programming,85,87,Feb
100042,Harsha Pandey,CIVIL,A,English,87,93,Feb
100042,Harsha Pandey,CIVIL,A,Math,100,97,Mar
100042,Harsha Pandey,CIVIL,A,Physics,92,88,Mar
100042,Harsha Pandey,CIVIL,A,Chemistry,84,97,Mar
100042,Harsha Pandey,CIVIL,A,Programming,82,85,Mar
100042,Harsha Pandey,CIVIL,A,English,90,86,Mar
100043,Meera Jain,IT,D,Math,67,70,Jan
100043,Meera Jain,IT,D,Physics,78,64,Jan
100043,Meera Jain,IT,D,Chemistry,68,75,Jan
100043,Meera Jain,IT,D,Programming,72,74,Jan
100043,Meera Jain,IT,D,English,59,75,Jan
100043,Meera Jain,IT,D,Math,83,66,Feb
100043,Meera Jain,IT,D,Physics,83,65,Feb
100043,Meera Jain,IT,D,Chemistry,75,68,Feb
100043,Meera Jain,IT,D,Programming,66,69,Feb
100043,Meera Jain,IT,D,English,73,67,Feb
100043,Meera Jain,IT,D,Math,64,64,Mar
100043,Meera Jain,IT,D,Physics,59,69,Mar
100043,Meera Jain,IT,D,Chemistry,60,67,Mar
100043,Meera Jain,IT,D,Programming,73,70,Mar
100043,Meera Jain,IT,D,English,67,63,Mar
100044,Aanya Chopra,IT,C,Math,50,82,Jan
100044,Aanya Chopra,IT,C,Physics,57,83,Jan
100044,Aanya Chopra,IT,C,Chemistry,45,95,Jan
100044,Aanya Chopra,IT,C,Programming,46,84,Jan
100044,Aanya Chopra,IT,C,English,55,90,Jan
100044,Aanya Chopra,IT,C,Math,55,84,Feb
100044,Aanya Chopra,IT,C,Physics,49,87,Feb
100044,Aanya Chopra,IT,C,Chemistry,51,94,Feb
100044,Aanya Chopra,IT,C,Programming,56,87,Feb
100044,Aanya Chopra,IT,C,English,58,89,Feb
100044,Aanya Chopra,IT,C,Math,69,83,Mar
100044,Aanya Chopra,IT,C,Physics,70,90,Mar
100044,Aanya Chopra,IT,C,Chemistry,76,91,Mar
100044,Aanya Chopra,IT,C,Programming,79,94,Mar
100044,Aanya Chopra,IT,C,English,74,89,Mar
100045,Dev Saxena,IT,D,Math,56,74,Jan
100045,Dev Saxena,IT,D,Physics,45,75,Jan
100045,Dev Saxena,IT,D,Chemistry,47,76,Jan
100045,Dev Saxena,IT,D,Programming,43,65,Jan
100045,Dev Saxena,IT,D,English,48,62,Jan
100045,Dev Saxena,IT,D,Math,54,76,Feb
100045,Dev Saxena,IT,D,Physics,60,66,Feb
100045,Dev Saxena,IT,D,Chemistry,57,72,Feb
100045,Dev Saxena,IT,D,Programming,55,75,Feb
100045,Dev Saxena,IT,D,English,60,64,Feb
100045,Dev Saxena,IT,D,Math,62,62,Mar
100045,Dev Saxena,IT,D,Physics,66,72,Mar
100045,Dev Saxena,IT,D,Chemistry,73,63,Mar
100045,Dev Saxena,IT,D,Programming,67,71,Mar
100045,Dev Saxena,IT,D,English,64,72,Mar
100046,Yash Soni,CSE,C,Math,54,93,Jan
100046,Yash Soni,CSE,C,Physics,58,91,Jan
100046,Yash Soni,CSE,C,Chemistry,100,66,Jan
100046,Yash Soni,CSE,C,Programming,43,92,Jan
100046,Yash Soni,CSE,C,English,50,97,Jan
100046,Yash Soni,CSE,C,Math,45,96,Feb
100046,Yash Soni,CSE,C,Physics,81,71,Feb
100046,Yash Soni,CSE,C,Chemistry,96,63,Feb
100046,Yash Soni,CSE,C,Programming,90,64,Feb
100046,Yash Soni,CSE,C,English,57,98,Feb
100046,Yash Soni,CSE,C,Math,52,93,Mar
100046,Yash Soni,CSE,C,Physics,94,55,Mar
100046,Yash Soni,CSE,C,Chemistry,90,65,Mar
100046,Yash Soni,CSE,C,Programming,99,63,Mar
100046,Yash Soni,CSE,C,English,51,96,Mar
100047,Rohan Verma,CIVIL,D,Math,87,95,Jan
100047,Rohan Verma,CIVIL,D,Physics,87,91,Jan
100047,Rohan Verma,CIVIL,D,Chemistry,90,100,Jan
100047,Rohan Verma,CIVIL,D,Programming,80,99,Jan
100047,Rohan Verma,CIVIL,D,English,86,91,Jan
100047,Rohan Verma,CIVIL,D,Math,69,100,Feb
100047,Rohan Verma,CIVIL,D,Physics,72,100,Feb
100047,Rohan Verma,CIVIL,D,Chemistry,76,93,Feb
100047,Rohan Verma,CIVIL,D,Programming,81,100,Feb
100047,Rohan Verma,CIVIL,D,English,77,100,Feb
100047,Rohan Verma,CIVIL,D,Math,65,90,Mar
100047,Rohan Verma,CIVIL,D,Physics,69,92,Mar
100047,Rohan Verma,CIVIL,D,Chemistry,64,98,Mar
100047,Rohan Verma,CIVIL,D,Programming,62,97,Mar
100047,Rohan Verma,CIVIL,D,English,73,92,Mar
100048,Sai Jain,ECE,A,Math,84,100,Jan
100048,Sai Jain,ECE,A,Physics,93,99,Jan
100048,Sai Jain,ECE,A,Chemistry,83,100,Jan
100048,Sai Jain,ECE,A,Programming,86,100,Jan
100048,Sai Jain,ECE,A,English,92,100,Jan
100048,Sai Jain,ECE,A,Math,77,100,Feb
100048,Sai Jain,ECE,A,Physics,87,92,Feb
100048,Sai Jain,ECE,A,Chemistry,90,100,Feb
100048,Sai Jain,ECE,A,Programming,97,97,Feb
100048,Sai Jain,ECE,A,English,89,100,Feb
100048,Sai Jain,ECE,A,Math,91,97,Mar
100048,Sai Jain,ECE,A,Physics,83,92,Mar
100048,Sai Jain,ECE,A,Chemistry,82,99,Mar
100048,Sai Jain,ECE,A,Programming,86,94,Mar
100048,Sai Jain,ECE,A,English,92,100,Mar
100049,Krish Verma,CSE,C,Math,81,72,Jan
100049,Krish Verma,CSE,C,Physics,79,69,Jan
100049,Krish Verma,CSE,C,Chemistry,90,68,Jan
100049,Krish Verma,CSE,C,Programming,100,66,Jan
100049,Krish Verma,CSE,C,English,87,65,Jan
100049,Krish Verma,CSE,C,Math,74,73,Feb
100049,Krish Verma,CSE,C,Physics,88,78,Feb
100049,Krish Verma,CSE,C,Chemistry,87,67,Feb
100049,Krish Verma,CSE,C,Programming,79,68,Feb
100049,Krish Verma,CSE,C,English,95,67,Feb
100049,Krish Verma,CSE,C,Math,86,65,Mar
100049,Krish Verma,CSE,C,Physics,84,73,Mar
100049,Krish Verma,CSE,C,Chemistry,88,77,Mar
100049,Krish Verma,CSE,C,Programming,93,74,Mar
100049,Krish Verma,CSE,C,English,91,75,Mar
100050,Aditya Singh,CSE,A,Math,48,93,Jan
100050,Aditya Singh,CSE,A,Physics,91,71,Jan
100050,Aditya Singh,CSE,A,Chemistry,93,64,Jan
100050,Aditya Singh,CSE,A,Programming,38,94,Jan
100050,Aditya Singh,CSE,A,English,49,90,Jan
100050,Aditya Singh,CSE,A,Math,96,58,Feb
100050,Aditya Singh,CSE,A,Physics,93,70,Feb
100050,Aditya Singh,CSE,A,Chemistry,93,71,Feb
100050,Aditya Singh,CSE,A,Programming,83,68,Feb
100050,Aditya Singh,CSE,A,English,95,70,Feb
100050,Aditya Singh,CSE,A,Math,49,93,Mar
100050,Aditya Singh,CSE,A,Physics,80,65,Mar
100050,Aditya Singh,CSE,A,Chemistry,56,98,Mar
100050,Aditya Singh,CSE,A,Programming,85,59,Mar
100050,Aditya Singh,CSE,A,English,84,64,Mar
100051,Rohan Nair,CIVIL,C,Math,91,87,Jan
100051,Rohan Nair,CIVIL,C,Physics,84,86,Jan
100051,Rohan Nair,CIVIL,C,Chemistry,84,84,Jan
100051,Rohan Nair,CIVIL,C,Programming,91,94,Jan
100051,Rohan Nair,CIVIL,C,English,93,87,Jan
100051,Rohan Nair,CIVIL,C,Math,88,95,Feb
100051,Rohan Nair,CIVIL,C,Physics,86,95,Feb
100051,Rohan Nair,CIVIL,C,Chemistry,93,93,Feb
100051,Rohan Nair,CIVIL,C,Programming,84,84,Feb
100051,Rohan Nair,CIVIL,C,English,88,84,Feb
100051,Rohan Nair,CIVIL,C,Math,88,82,Mar
100051,Rohan Nair,CIVIL,C,Physics,77,93,Mar
100051,Rohan Nair,CIVIL,C,Chemistry,95,95,Mar
100051,Rohan Nair,CIVIL,C,Programming,88,87,Mar
100051,Rohan Nair,CIVIL,C,English,89,95,Mar
100052,Priya Saxena,CSE,B,Math,63,91,Jan
100052,Priya Saxena,CSE,B,Physics,60,86,Jan
100052,Priya Saxena,CSE,B,Chemistry,75,99,Jan
100052,Priya Saxena,CSE,B,Programming,72,90,Jan
100052,Priya Saxena,CSE,B,English,67,93,Jan
100052,Priya Saxena,CSE,B,Math,61,99,Feb
100052,Priya Saxena,CSE,B,Physics,70,86,Feb
100052,Priya Saxena,CSE,B,Chemistry,80,85,Feb
100052,Priya Saxena,CSE,B,Programming,70,85,Feb
100052,Priya Saxena,CSE,B,English,76,98,Feb
100052,Priya Saxena,CSE,B,Math,69,91,Mar
100052,Priya Saxena,CSE,B,Physics,73,90,Mar
100052,Priya Saxena,CSE,B,Chemistry,67,97,Mar
100052,Priya Saxena,CSE,B,Programming,64,87,Mar
100052,Priya Saxena,CSE,B,English,64,89,Mar
100053,Suhani Pandey,EEE,D,Math,85,87,Jan
100053,Suhani Pandey,EEE,D,Physics,80,83,Jan
100053,Suhani Pandey,EEE,D,Chemistry,92,85,Jan
100053,Suhani Pandey,EEE,D,Programming,96,84,Jan
100053,Suhani Pandey,EEE,D,English,93,95,Jan
100053,Suhani Pandey,EEE,D,Math,78,86,Feb
100053,Suhani Pandey,EEE,D,Physics,84,89,Feb
100053,Suhani Pandey,EEE,D,Chemistry,88,85,Feb
100053,Suhani Pandey,EEE,D,Programming,73,89,Feb
100053,Suhani Pandey,EEE,D,English,76,91,Feb
100053,Suhani Pandey,EEE,D,Math,68,87,Mar
100053,Suhani Pandey,EEE,D,Physics,60,93,Mar
100053,Suhani Pandey,EEE,D,Chemistry,62,87,Mar
100053,Suhani Pandey,EEE,D,Programming,61,84,Mar
100053,Suhani Pandey,EEE,D,English,61,85,Mar
100054,Manya Menon,IT,C,Math,94,67,Jan
100054,Manya Menon,IT,C,Physics,48,88,Jan
100054,Manya Menon,IT,C,Chemistry,49,91,Jan
100054,Manya Menon,IT,C,Programming,91,56,Jan
100054,Manya Menon,IT,C,English,89,60,Jan
100054,Manya Menon,IT,C,Math,98,64,Feb
100054,Manya Menon,IT,C,Physics,89,61,Feb
100054,Manya Menon,IT,C,Chemistry,82,59,Feb
100054,Manya Menon,IT,C,Programming,44,95,Feb
100054,Manya Menon,IT,C,English,62,55,Feb
100054,Manya Menon,IT,C,Math,82,66,Mar
100054,Manya Menon,IT,C,Physics,49,97,Mar
100054,Manya Menon,IT,C,Chemistry,45,91,Mar
100054,Manya Menon,IT,C,Programming,46,97,Mar
100054,Manya Menon,IT,C,English,60,69,Mar
100055,Asha Gupta,MECH,C,Math,91,77,Jan
100055,Asha Gupta,MECH,C,Physics,88,84,Jan
100055,Asha Gupta,MECH,C,Chemistry,93,88,Jan
100055,Asha Gupta,MECH,C,Programming,91,76,Jan
100055,Asha Gupta,MECH,C,English,88,85,Jan
100055,Asha Gupta,MECH,C,Math,81,84,Feb
100055,Asha Gupta,MECH,C,Physics,76,84,Feb
100055,Asha Gupta,MECH,C,Chemistry,72,76,Feb
100055,Asha Gupta,MECH,C,Programming,74,83,Feb
100055,Asha Gupta,MECH,C,English,73,81,Feb
100055,Asha Gupta,MECH,C,Math,72,77,Mar
100055,Asha Gupta,MECH,C,Physics,75,87,Mar
100055,Asha Gupta,MECH,C,Chemistry,71,79,Mar
100055,Asha Gupta,MECH,C,Programming,71,84,Mar
100055,Asha Gupta,MECH,C,English,66,87,Mar
100056,Nikhil Reddy,ECE,C,Math,75,59,Jan
100056,Nikhil Reddy,ECE,C,Physics,80,69,Jan
100056,Nikhil Reddy,ECE,C,Chemistry,63,66,Jan
100056,Nikhil Reddy,ECE,C,Programming,70,56,Jan
100056,Nikhil Reddy,ECE,C,English,76,64,Jan
100056,Nikhil Reddy,ECE,C,Math,65,59,Feb
100056,Nikhil Reddy,ECE,C,Physics,70,68,Feb
100056,Nikhil Reddy,ECE,C,Chemistry,70,64,Feb
100056,Nikhil Reddy,ECE,C,Programming,68,59,Feb
100056,Nikhil Reddy,ECE,C,English,62,64,Feb
100056,Nikhil Reddy,ECE,C,Math,79,58,Mar
100056,Nikhil Reddy,ECE,C,Physics,78,67,Mar
100056,Nikhil Reddy,ECE,C,Chemistry,68,69,Mar
100056,Nikhil Reddy,ECE,C,Programming,74,69,Mar
100056,Nikhil Reddy,ECE,C,English,56,65,Mar
100057,Bhavya Naidu,IT,C,Math,46,74,Jan
100057,Bhavya Naidu,IT,C,Physics,53,74,Jan
100057,Bhavya Naidu,IT,C,Chemistry,55,74,Jan
100057,Bhavya Naidu,IT,C,Programming,55,67,Jan
100057,Bhavya Naidu,IT,C,English,44,77,Jan
100057,Bhavya Naidu,IT,C,Math,51,71,Feb
100057,Bhavya Naidu,IT,C,Physics,63,77,Feb
100057,Bhavya Naidu,IT,C,Chemistry,62,76,Feb
100057,Bhavya Naidu,IT,C,Programming,61,69,Feb
100057,Bhavya Naidu,IT,C,English,62,75,Feb
100057,Bhavya Naidu,IT,C,Math,68,67,Mar
100057,Bhavya Naidu,IT,C,Physics,63,63,Mar
100057,Bhavya Naidu,IT,C,Chemistry,73,66,Mar
100057,Bhavya Naidu,IT,C,Programming,66,77,Mar
100057,Bhavya Naidu,IT,C,English,75,66,Mar
100058,Bhavya Jain,EEE,D,Math,84,70,Jan
100058,Bhavya Jain,EEE,D,Physics,92,63,Jan
100058,Bhavya Jain,EEE,D,Chemistry,84,68,Jan
100058,Bhavya Jain,EEE,D,Programming,85,64,Jan
100058,Bhavya Jain,EEE,D,English,88,61,Jan
100058,Bhavya Jain,EEE,D,Math,90,59,Feb
100058,Bhavya Jain,EEE,D,Physics,95,70,Feb
100058,Bhavya Jain,EEE,D,Chemistry,90,65,Feb
100058,Bhavya Jain,EEE,D,Programming,89,63,Feb
100058,Bhavya Jain,EEE,D,English,87,58,Feb
100058,Bhavya Jain,EEE,D,Math,87,61,Mar
100058,Bhavya Jain,EEE,D,Physics,80,58,Mar
100058,Bhavya Jain,EEE,D,Chemistry,82,62,Mar
100058,Bhavya Jain,EEE,D,Programming,92,58,Mar
100058,Bhavya Jain,EEE,D,English,94,62,Mar
100059,Anaya Soni,IT,B,Math,98,87,Jan
100059,Anaya Soni,IT,B,Physics,88,88,Jan
100059,Anaya Soni,IT,B,Chemistry,85,89,Jan
100059,Anaya Soni,IT,B,Programming,95,90,Jan
100059,Anaya Soni,IT,B,English,82,84,Jan
100059,Anaya Soni,IT,B,Math,70,78,Feb
100059,Anaya Soni,IT,B,Physics,80,91,Feb
100059,Anaya Soni,IT,B,Chemistry,87,82,Feb
100059,Anaya Soni,IT,B,Programming,82,86,Feb
100059,Anaya Soni,IT,B,English,79,91,Feb
100059,Anaya Soni,IT,B,Math,60,83,Mar
100059,Anaya Soni,IT,B,Physics,72,84,Mar
100059,Anaya Soni,IT,B,Chemistry,76,91,Mar
100059,Anaya Soni,IT,B,Programming,61,79,Mar
100059,Anaya Soni,IT,B,English,65,88,Mar
100060,Tanvi Sharma,EEE,D,Math,95,64,Jan
100060,Tanvi Sharma,EEE,D,Physics,80,69,Jan
100060,Tanvi Sharma,EEE,D,Chemistry,86,70,Jan
100060,Tanvi Sharma,EEE,D,Programming,51,93,Jan
100060,Tanvi Sharma,EEE,D,English,45,95,Jan
100060,Tanvi Sharma,EEE,D,Math,42,96,Feb
100060,Tanvi Sharma,EEE,D,Physics,80,72,Feb
100060,Tanvi Sharma,EEE,D,Chemistry,49,94,Feb
100060,Tanvi Sharma,EEE,D,Programming,94,63,Feb
100060,Tanvi Sharma,EEE,D,English,54,90,Feb
100060,Tanvi Sharma,EEE,D,Math,43,93,Mar
100060,Tanvi Sharma,EEE,D,Physics,83,55,Mar
100060,Tanvi Sharma,EEE,D,Chemistry,44,94,Mar
100060,Tanvi Sharma,EEE,D,Programming,95,72,Mar
100060,Tanvi Sharma,EEE,D,English,93,62,Mar
100061,Lavanya Naidu,CIVIL,C,Math,85,88,Jan
100061,Lavanya Naidu,CIVIL,C,Physics,94,84,Jan
100061,Lavanya Naidu,CIVIL,C,Chemistry,86,83,Jan
100061,Lavanya Naidu,CIVIL,C,Programming,83,84,Jan
100061,Lavanya Naidu,CIVIL,C,English,90,87,Jan
100061,Lavanya Naidu,CIVIL,C,Math,81,85,Feb
100061,Lavanya Naidu,CIVIL,C,Physics,77,87,Feb
100061,Lavanya Naidu,CIVIL,C,Chemistry,79,83,Feb
100061,Lavanya Naidu,CIVIL,C,Programming,71,74,Feb
100061,Lavanya Naidu,CIVIL,C,English,77,82,Feb
100061,Lavanya Naidu,CIVIL,C,Math,68,81,Mar
100061,Lavanya Naidu,CIVIL,C,Physics,70,88,Mar
100061,Lavanya Naidu,CIVIL,C,Chemistry,71,79,Mar
100061,Lavanya Naidu,CIVIL,C,Programming,71,75,Mar
100061,Lavanya Naidu,CIVIL,C,English,63,83,Mar
100062,Ira Pillai,MECH,C,Math,85,89,Jan
100062,Ira Pillai,MECH,C,Physics,81,79,Jan
100062,Ira Pillai,MECH,C,Chemistry,85,89,Jan
100062,Ira Pillai,MECH,C,Programming,84,91,Jan
100062,Ira Pillai,MECH,C,English,94,88,Jan
100062,Ira Pillai,MECH,C,Math,80,86,Feb
100062,Ira Pillai,MECH,C,Physics,79,88,Feb
100062,Ira Pillai,MECH,C,Chemistry,74,85,Feb
100062,Ira Pillai,MECH,C,Programming,72,83,Feb
100062,Ira Pillai,MECH,C,English,87,80,Feb
100062,Ira Pillai,MECH,C,Math,70,83,Mar
100062,Ira Pillai,MECH,C,Physics,64,92,Mar
100062,Ira Pillai,MECH,C,Chemistry,65,90,Mar
100062,Ira Pillai,MECH,C,Programming,63,91,Mar
100062,Ira Pillai,MECH,C,English,70,82,Mar
100063,Aditya Reddy,EEE,C,Math,86,63,Jan
100063,Aditya Reddy,EEE,C,Physics,96,65,Jan
100063,Aditya Reddy,EEE,C,Chemistry,86,72,Jan
100063,Aditya Reddy,EEE,C,Programming,91,63,Jan
100063,Aditya Reddy,EEE,C,English,96,67,Jan
100063,Aditya Reddy,EEE,C,Math,100,63,Feb
100063,Aditya Reddy,EEE,C,Physics,93,69,Feb
100063,Aditya Reddy,EEE,C,Chemistry,81,67,Feb
100063,Aditya Reddy,EEE,C,Programming,91,67,Feb
100063,Aditya Reddy,EEE,C,English,87,68,Feb
100063,Aditya Reddy,EEE,C,Math,84,65,Mar
100063,Aditya Reddy,EEE,C,Physics,90,58,Mar
100063,Aditya Reddy,EEE,C,Chemistry,85,68,Mar
